Book_ID,Title,Author,Rating,Ratings_Count,Year,Image_URL
5989573,"Scott Pilgrim, Volume 5: Scott Pilgrim Vs. the Universe",Bryan Lee O'Malley,4.33,24936,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
213233,Better: A Surgeon's Notes on Performance,Atul Gawande,4.19,17109,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
15748335,"Leave Me Breathless (Ross Siblings, #3)",Cherrie Lynn,4.26,31188,2012,https://images.gr-assets.com/books/1342660909m/15748335.jpg
19095025,"Play (Stage Dive, #2)",Kylie Scott,4.33,22231,2014,https://images.gr-assets.com/books/1393202794m/19095025.jpg
6441654,"Twilight and Philosophy: Vampires, Vegetarians, and the Pursuit of Immortality","Rebecca Housel, J. Jeremy Wisnewski, William Irwin",4.39,18027,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
49176,Games People Play,Eric Berne,3.81,17035,1964,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18966322,"Mitosis (The Reckoners, #1.5)",Brandon Sanderson,3.87,17250,2013,https://images.gr-assets.com/books/1385570447m/18966322.jpg
7186,La Dame aux Camélias,"Alexandre Dumas fils, David Coward",3.97,13562,1848,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11942639,The Wedding Dress,Rachel Hauck,3.83,16310,2012,https://images.gr-assets.com/books/1327923985m/11942639.jpg
206309,Fish: A Proven Way to Boost Morale and Improve Results,"Stephen C. Lundin, Harry Paul, John Christensen, Kenneth H. Blanchard",3.92,19405,1996,https://images.gr-assets.com/books/1393219562m/206309.jpg
49250,"D-Day, June 6, 1944: The Battle for the Normandy Beaches",Stephen E. Ambrose,4.25,17875,1994,https://images.gr-assets.com/books/1391798880m/49250.jpg
7981456,A Long Walk to Water: Based on a True Story,Linda Sue Park,4.23,21593,2010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8811139,"Light (Gone, #6)",Michael  Grant,4.4,23730,2013,https://images.gr-assets.com/books/1331533067m/8811139.jpg
28477789,Stuck-Up Suit,"Vi Keeland, Penelope Ward",4.14,22609,2016,https://images.gr-assets.com/books/1456315337m/28477789.jpg
189147,"To Your Scattered Bodies Go (Riverworld, #1)",Philip José Farmer,3.94,22741,1971,https://images.gr-assets.com/books/1327657439m/189147.jpg
114132,Midnight Bayou,Nora Roberts,3.96,25476,2001,https://images.gr-assets.com/books/1309200744m/114132.jpg
12967,Winter's Tale,Mark Helprin,3.5,19932,1983,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
106646,The Doomsday Conspiracy,Sidney Sheldon,3.59,17093,1991,https://images.gr-assets.com/books/1408853925m/106646.jpg
201175,"Rapture in Death (In Death, #4)","J.D. Robb, Susan Ericksen",4.26,26184,1996,https://images.gr-assets.com/books/1347628556m/201175.jpg
161744,Common Sense,Thomas Paine,3.97,16864,1776,https://images.gr-assets.com/books/1309209451m/161744.jpg
54529,Falling Leaves: The Memoir of an Unwanted Chinese Daughter,Adeline Yen Mah,3.88,19598,1997,https://images.gr-assets.com/books/1423952608m/54529.jpg
3338544,رحلتي من الشك إلى الإيمان,مصطفى محمود,4.03,16854,1970,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13416236,"Whispers at Moonrise (Shadow Falls, #4)",C.C. Hunter,4.38,28430,2012,https://images.gr-assets.com/books/1331497103m/13416236.jpg
7148931,"The 4-Hour Body: An Uncommon Guide to Rapid Fat-Loss, Incredible Sex, and Becoming Superhuman",Timothy Ferriss,3.76,15007,2000,https://images.gr-assets.com/books/1351861578m/7148931.jpg
58314,The Elementary Particles,"Michel Houellebecq, Frank Wynne",3.78,13577,1998,https://images.gr-assets.com/books/1403180525m/58314.jpg
17314410,"Beauty from Surrender (Beauty, #2)",Georgia Cates,4.13,31623,2013,https://images.gr-assets.com/books/1367294723m/17314410.jpg
224410,Dracula (Marvel Illustrated),"Roy Thomas, Dick Giordano, Mark D. Beazley, Bram Stoker",3.93,14660,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
207266,"The Adventures of Captain Underpants (Captain Underpants, #1)",Dav Pilkey,3.84,22535,1997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13435889,"How Children Succeed: Grit, Curiosity, and the Hidden Power of Character",Paul Tough,3.91,16402,2012,https://images.gr-assets.com/books/1344730141m/13435889.jpg
149049,The Fountains of Paradise,Arthur C. Clarke,3.96,20012,1979,https://images.gr-assets.com/books/1344265959m/149049.jpg
98920,The Bastard of Istanbul,Elif Shafak,3.79,14215,2006,https://images.gr-assets.com/books/1309282092m/98920.jpg
17237214,Two Boys Kissing,David Levithan,4.11,24587,2013,https://images.gr-assets.com/books/1364194940m/17237214.jpg
21726,The Ruins,Scott B. Smith,3.5,21613,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
336245,"A Dangerous Path (Warriors, #5)",Erin Hunter,4.42,26126,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
543339,"Dances with Wolves (Dances with Wolves, #1)",Michael Blake,4.19,19133,1988,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
153779,"Bloodhound (Beka Cooper, #2)",Tamora Pierce,4.26,29414,2009,https://images.gr-assets.com/books/1320443071m/153779.jpg
6122735,"The Night Angel Trilogy (Night Angel, #1-3)",Brent Weeks,4.42,17523,2009,https://images.gr-assets.com/books/1450327994m/6122735.jpg
426025,A Rose for Emily and Other Stories,William Faulkner,4.06,22629,1930,https://images.gr-assets.com/books/1487468453m/426025.jpg
5883777,The Holy Bible: English Standard Version,Anonymous,4.66,17863,2001,https://images.gr-assets.com/books/1328227151m/5883777.jpg
321545,"A Morbid Taste for Bones (Chronicles of Brother Cadfael, #1)",Ellis Peters,3.99,23590,1977,https://images.gr-assets.com/books/1296427936m/321545.jpg
233389,The Lives of the Artists,"Giorgio Vasari, Julia Conway Bondanella, Peter Bondanella",3.78,18288,1550,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
84139,"Unleash the Night (Dark Hunter, #8; Were-Hunter, #2)",Sherrilyn Kenyon,4.34,32491,2005,https://images.gr-assets.com/books/1462051642m/84139.jpg
4935682,"Syren (Septimus Heap, #5)",Angie Sage,4.1,25245,2009,https://images.gr-assets.com/books/1327949203m/4935682.jpg
5558786,"Metro 2033 (METRO, #1)","Dmitry Glukhovsky, M. David Drevs",3.98,15858,2005,https://images.gr-assets.com/books/1328809143m/5558786.jpg
5396496,The Slap,Christos Tsiolkas,3.16,18037,2008,https://images.gr-assets.com/books/1330062364m/5396496.jpg
207781,"The Art Spirit: Notes, Articles, Fragments of Letters and Talks to Students, Bearing on the Concept and Technique of Picture Making, the Study of Art (Icon Editions)","Robert Henri, Forbes Watson, Margery A. Ryerson",3.87,16333,1929,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
17171909,"Brilliance (Brilliance Saga, #1)",Marcus Sakey,3.95,11235,2013,https://images.gr-assets.com/books/1437159954m/17171909.jpg
26583370,Life and Other Near-Death Experiences,Camille Pagán,3.82,19073,2015,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9799,The Fortress of Solitude,Jonathan Lethem,3.87,15100,2003,https://images.gr-assets.com/books/1418677318m/9799.jpg
379316,The Darkest Evening of the Year,Dean Koontz,3.71,21297,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18077769,"Authority (Southern Reach, #2)",Jeff VanderMeer,3.55,18430,2014,https://images.gr-assets.com/books/1403941730m/18077769.jpg
277190,"The Wrath of Mulgarath (The Spiderwick Chronicles, #5)","Holly Black, Tony DiTerlizzi",3.92,28129,2004,https://images.gr-assets.com/books/1358702186m/277190.jpg
11101772,The Scrapbook of Frankie Pratt,Caroline Preston,3.72,20508,2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
251762,Bee Season,Myla Goldberg,3.55,21160,2000,https://images.gr-assets.com/books/1371912051m/251762.jpg
182012,"Indelible (Grant County, #4)",Karin Slaughter,4.19,20930,2004,https://images.gr-assets.com/books/1299703450m/182012.jpg
236208,Night Chills,Dean Koontz,3.86,20424,1976,https://images.gr-assets.com/books/1308460533m/236208.jpg
29254,Be Here Now,"Ram Dass, Richard Alpert",4.27,18275,1971,https://images.gr-assets.com/books/1369858407m/29254.jpg
6530,"Trace (Kay Scarpetta, #13)",Patricia Cornwell,3.76,23287,2004,https://images.gr-assets.com/books/1310723816m/6530.jpg
1279686,"Genghis: Birth of an Empire (Conqueror, #1)",Conn Iggulden,4.34,16498,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
291354,"The Ruby Knight (The Elenium, #2)",David Eddings,3.96,24586,1990,https://images.gr-assets.com/books/1487687688m/291354.jpg
32638,The Thief of Always,Clive Barker,4.18,19799,1992,https://images.gr-assets.com/books/1309239541m/32638.jpg
715791,"Kiss of Crimson (Midnight Breed, #2)",Lara Adrian,4.17,31897,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2653622,"The Keepsake (Rizzoli & Isles, #7)",Tess Gerritsen,4.09,21829,2008,https://images.gr-assets.com/books/1320502170m/2653622.jpg
17660462,The Everything Store: Jeff Bezos and the Age of Amazon,Brad Stone,4.06,20539,2013,https://images.gr-assets.com/books/1365394361m/17660462.jpg
25564446,"The Air He Breathes (Elements, #1)",Brittainy C. Cherry,4.2,22217,2015,https://images.gr-assets.com/books/1441375261m/25564446.jpg
3585344,Kiss of a Demon King (Immortals After Dark #7),Kresley Cole,4.35,31111,2009,https://images.gr-assets.com/books/1357612809m/3585344.jpg
478951,"The Bonehunters (Malazan Book of the Fallen, #6)",Steven Erikson,4.42,20359,2006,https://images.gr-assets.com/books/1399934281m/478951.jpg
16119079,"Forever My Girl (The Beaumont Series, #1)",Heidi McLaughlin,4.04,32853,2012,https://images.gr-assets.com/books/1353074232m/16119079.jpg
22341276,"The Glass Magician (The Paper Magician Trilogy, #2)",Charlie N. Holmberg,3.87,13650,2014,https://images.gr-assets.com/books/1410466975m/22341276.jpg
10098912,Chanakya's Chant,Ashwin Sanghi,3.68,15474,2010,https://images.gr-assets.com/books/1327939570m/10098912.jpg
12467,The Naked and the Dead,Norman Mailer,3.94,18912,1948,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
35100,Battle Cry of Freedom,James M. McPherson,4.32,19132,1988,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
646056,The Little Mermaid,"Michael Teitelbaum, Sue DiCicco",4.36,21994,1989,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
86424,Lifeguard,"James Patterson, Andrew Gross",3.76,20053,2005,https://images.gr-assets.com/books/1344264201m/86424.jpg
7783920,Because of Mr. Terupt,Rob Buyea,4.34,20632,2010,https://images.gr-assets.com/books/1320456974m/7783920.jpg
37739,Blubber,Judy Blume,3.78,25402,1974,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7954556,"One Grave at a Time (Night Huntress, #6)",Jeaniene Frost,4.25,34506,2011,https://images.gr-assets.com/books/1315175727m/7954556.jpg
9897164,"Apollyon (Covenant, #4)",Jennifer L. Armentrout,4.4,31942,2013,https://images.gr-assets.com/books/1350101819m/9897164.jpg
6202661,"I Heart New York (I Heart, #1)",Lindsey Kelk,3.84,19491,2009,https://images.gr-assets.com/books/1276963692m/6202661.jpg
2213324,"Airhead (Airhead, #1)",Meg Cabot,3.77,32457,2008,https://images.gr-assets.com/books/1260574610m/2213324.jpg
25190,"Beauty's Release (Sleeping Beauty, #3)","A.N. Roquelaure, Anne Rice",3.71,22424,1985,https://images.gr-assets.com/books/1167595462m/25190.jpg
3389671,"Jessica's Guide to Dating on the Dark Side (Jessica, #1)",Beth Fantaskey,3.85,32763,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
26596,"Complete Poems, 1904-1962",E.E. Cummings,4.35,18662,1991,https://images.gr-assets.com/books/1355093052m/26596.jpg
1635,Execution: The Discipline of Getting Things Done,"Larry Bossidy, Ram Charan, Charles Burck",3.83,18065,2009,https://images.gr-assets.com/books/1350857284m/1635.jpg
20663702,Smoke Gets in Your Eyes: And Other Lessons from the Crematory,Caitlin Doughty,4.04,10979,2014,https://images.gr-assets.com/books/1416181987m/20663702.jpg
7096123,"The Rembrandt Affair (Gabriel Allon, #10)",Daniel Silva,4.26,18957,2010,https://images.gr-assets.com/books/1360176576m/7096123.jpg
15730101,The Call of Cthulhu,H.P. Lovecraft,4.05,17199,1928,https://images.gr-assets.com/books/1377787655m/15730101.jpg
373915,20th Century Ghosts,"Joe Hill, Christopher Golden",3.95,21987,2005,https://images.gr-assets.com/books/1388224829m/373915.jpg
6819,Ghostwritten,David Mitchell,4.06,17900,1999,https://images.gr-assets.com/books/1320415093m/6819.jpg
21219083,The One That Got Away,Simon Wood,3.77,17367,2015,https://images.gr-assets.com/books/1421800005m/21219083.jpg
8709528,"The Ruby Circle (Bloodlines, #6)",Richelle Mead,4.22,29260,2015,https://images.gr-assets.com/books/1409815340m/8709528.jpg
5983694,Where the Mountain Meets the Moon,Grace Lin,4.24,24371,2009,https://images.gr-assets.com/books/1344265026m/5983694.jpg
125190,"Swallows and Amazons (Swallows and Amazons, #1)",Arthur Ransome,3.98,21716,1930,https://images.gr-assets.com/books/1277148503m/125190.jpg
9442157,"Rock Hard (Sinners on Tour, #2)",Olivia Cunning,4.11,35676,2011,https://images.gr-assets.com/books/1295759548m/9442157.jpg
20525628,How to Build a Girl,Caitlin Moran,3.69,16981,2014,https://images.gr-assets.com/books/1410131752m/20525628.jpg
1407874,"Sang Pemimpi (Tetralogi Laskar Pelangi, #2)",Andrea Hirata,4.09,12998,2006,https://images.gr-assets.com/books/1489733383m/1407874.jpg
28116,The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World,A.J. Jacobs,3.77,22226,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
15811495,"Touch & Go (Tessa Leoni, #2)",Lisa Gardner,4.05,19016,2013,https://images.gr-assets.com/books/1348273633m/15811495.jpg
126807,The Double Bind,Chris Bohjalian,3.62,22067,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9751378,Summer Rental,Mary Kay Andrews,3.78,20723,2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
23553419,The Ice Twins,S.K. Tremayne,3.68,16718,2015,https://images.gr-assets.com/books/1415872674m/23553419.jpg
17899696,"The Edge of Always (The Edge of Never, #2)",J.A. Redmerski,4.02,17532,2013,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2873,The Virgin Blue,Tracy Chevalier,3.65,23484,1997,https://images.gr-assets.com/books/1395581883m/2873.jpg
15797397,Salt Sugar Fat: How the Food Giants Hooked Us,Michael Moss,3.98,18542,2013,https://images.gr-assets.com/books/1361919312m/15797397.jpg
225038,"Half Magic (Tales of Magic, #1)","Edward Eager, N.M. Bodecker",3.94,28580,1954,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7090785,"Dawn of the Dreadfuls (Pride and Prejudice and Zombies, #0.5)","Steve Hockensmith, Jane Austen, Patrick Arrasmith",3.47,20207,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7180727,"Live to Tell (Detective D.D. Warren, #4)",Lisa Gardner,4.18,21984,2010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
825081,Lilly's Purple Plastic Purse,Kevin Henkes,4.2,24247,1996,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
368916,"84, Charing Cross Road",Helene Hanff,4.19,26899,1970,https://images.gr-assets.com/books/1287338794m/368916.jpg
5153799,"Father Mine (Black Dagger Brotherhood, #6.5)",J.R. Ward,4.51,32178,2008,https://images.gr-assets.com/books/1272994722m/5153799.jpg
14572,Peace Is Every Step: The Path of Mindfulness in Everyday Life,"Thich Nhat Hanh, Arnold Kotler, Dalai Lama XIV",4.34,19152,1990,https://images.gr-assets.com/books/1320544155m/14572.jpg
6686671,"Electric Daisy, Vol. 1 (Dengeki Daisy, #1)",Kyousuke Motomi,4.3,20880,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
29868610,Scrappy Little Nobody,Anna Kendrick,3.91,28719,2016,https://images.gr-assets.com/books/1469410391m/29868610.jpg
24429934,The Einstein Prophecy,Robert Masello,3.58,19019,2015,https://images.gr-assets.com/books/1434549503m/24429934.jpg
7307795,"Started Early, Took My Dog (Jackson Brodie, #4)",Kate Atkinson,3.89,21662,2010,https://images.gr-assets.com/books/1273446011m/7307795.jpg
107032,Batman: A Death in the Family,"Jim Starlin, Jim Aparo, Mike DeCarlo",4.05,19765,1988,https://images.gr-assets.com/books/1327940363m/107032.jpg
16085517,TransAtlantic,Colum McCann,3.81,18065,2013,https://images.gr-assets.com/books/1367929787m/16085517.jpg
6871616,"Eternal Kiss of Darkness (Night Huntress World, #2)",Jeaniene Frost,4.21,31967,2010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
129117,"The Spellman Files (The Spellmans, #1)",Lisa Lutz,3.88,23788,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
32626,Books of Blood: Volumes One to Three (Books of Blood #1-3),Clive Barker,4.16,20228,1984,https://images.gr-assets.com/books/1306747123m/32626.jpg
294046,"The Judas Strain (Sigma Force, #4)",James Rollins,4.15,20976,2007,https://images.gr-assets.com/books/1367267369m/294046.jpg
33333,Searching for God Knows What,Donald Miller,3.92,19383,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
30122,The Missing Piece,Shel Silverstein,4.27,21207,1976,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
56842,Fatherland,Robert   Harris,3.96,18917,1992,https://images.gr-assets.com/books/1261912137m/56842.jpg
7132363,"Freedom™ (Daemon, #2)",Daniel Suarez,4.27,12456,2010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
92508,The Bridge of San Luis Rey,Thornton Wilder,3.8,22003,1927,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1772910,White Nights,Fyodor Dostoyevsky,4.05,13405,1848,https://images.gr-assets.com/books/1450699039m/1772910.jpg
5215879,"Skin Trade (Anita Blake, Vampire Hunter #17)",Laurell K. Hamilton,3.9,29261,2009,https://images.gr-assets.com/books/1310494564m/5215879.jpg
481749,Jesus the Christ,James E. Talmage,4.63,17179,1915,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1693617,Disney's the Lion King,Don Ferguson,4.49,19553,1994,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
31168,Shirley,"Charlotte Brontë, Lucasta Miller, collaborative, Jessica Cox",3.71,22562,1849,https://images.gr-assets.com/books/1422609409m/31168.jpg
114129,"Born in Ice (Born In Trilogy, #2)",Nora Roberts,4.13,26219,1995,https://images.gr-assets.com/books/1388252955m/114129.jpg
9569,Villa Incognito,Tom Robbins,3.65,14206,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
22237161,The Sellout,Paul Beatty,3.8,21733,2015,https://images.gr-assets.com/books/1403430899m/22237161.jpg
21325,"Fables, Vol. 4: March of the Wooden Soldiers","Bill Willingham, Mark Buckingham, Craig Hamilton, Steve Leialoha, P. Craig Russell",4.29,23624,2004,https://images.gr-assets.com/books/1327870401m/21325.jpg
28077464,Night School,"Lee Child, Dick Hill",3.96,11181,2016,https://images.gr-assets.com/books/1478699350m/28077464.jpg
9578677,"The Silent Girl (Rizzoli & Isles, #9)",Tess Gerritsen,4.13,21444,2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11301,Horton Hatches the Egg,Dr. Seuss,4.14,29676,1940,https://images.gr-assets.com/books/1408927129m/11301.jpg
15827066,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,"Jenna Miscavige Hill, Lisa Pulitzer",3.72,12643,2013,https://images.gr-assets.com/books/1354001608m/15827066.jpg
73945,Apology,"Plato, James J. Helm",4.15,18261,-390,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
102953,"Preacher, Volume 3: Proud Americans","Garth Ennis, Steve Dillon, Penn Jillette",4.27,19451,1997,https://images.gr-assets.com/books/1309915653m/102953.jpg
12880428,"The Wolf Gift (The Wolf Gift Chronicles, #1)",Anne Rice,3.52,19008,2012,https://images.gr-assets.com/books/1328214020m/12880428.jpg
867650,The Little Red Hen (Little Golden Book),"Diane Muldrow, J.P. Miller",4.2,22932,1954,https://images.gr-assets.com/books/1320489925m/867650.jpg
10875239,Lethal,Sandra Brown,4.04,20353,2011,https://images.gr-assets.com/books/1301590794m/10875239.jpg
3974,The Terror,Dan Simmons,4.0,21225,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
773606,Madeline's Rescue,Ludwig Bemelmans,4.24,24495,1953,https://images.gr-assets.com/books/1355323337m/773606.jpg
6694937,"Game Change: Obama and the Clintons, McCain and Palin, and the Race of a Lifetime","John Heilemann, Mark Halperin",4.1,16800,2010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
659622,"Garden of Shadows (Dollanganger, #5)",V.C. Andrews,3.88,23139,1987,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10599805,"A Perfect Blood (The Hollows, #10)",Kim Harrison,4.38,26455,2012,https://images.gr-assets.com/books/1312426322m/10599805.jpg
124524,Joni: An Unforgettable Story,"Joni Eareckson Tada, Joe Musser",4.23,20191,1976,https://images.gr-assets.com/books/1360187347m/124524.jpg
93768,"War of the Twins (Dragonlance: Legends, #2)","Margaret Weis, Tracy Hickman",4.11,21559,1986,https://images.gr-assets.com/books/1390667903m/93768.jpg
7856305,"Cross Fire (Alex Cross, #17)",James Patterson,4.04,20407,2010,https://images.gr-assets.com/books/1287719974m/7856305.jpg
148821,Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture,Ross King,3.84,17931,2000,https://images.gr-assets.com/books/1309288056m/148821.jpg
582533,Creative Visualization: Use the Power of Your Imagination to Create What You Want in Your Life,Shakti Gawain,4.13,17811,1978,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
40329,"Metro Girl (Alex Barnaby, #1)",Janet Evanovich,3.6,27115,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
25454883,"Never Never: Part Three (Never Never, #3)","Colleen Hoover, Tarryn Fisher",3.48,26749,2016,https://images.gr-assets.com/books/1443033152m/25454883.jpg
9565045,"Second Grave on the Left (Charley Davidson, #2)",Darynda Jones,4.29,30926,2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
33609,Katherine,"Anya Seton, Philippa Gregory",4.18,22577,1954,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
828387,A Short History of Tractors in Ukrainian,Marina Lewycka,3.37,18204,2005,https://images.gr-assets.com/books/1327935785m/828387.jpg
22693182,Where They Found Her,Kimberly McCreight,3.83,19429,2015,https://images.gr-assets.com/books/1406044898m/22693182.jpg
125925,"Industrial Magic (Women of the Otherworld, #4)",Kelley Armstrong,4.12,27521,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
74256,"Le Petit Nicolas (Le petit Nicolas, #1)","René Goscinny, Jean-Jacques Sempé",4.13,24796,1959,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18867685,"The Atlantis Plague (The Origin Mystery, #2)",A.G. Riddle,3.88,7905,2013,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
42512,We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam,"Harold G. Moore, Joseph L. Galloway",4.29,18688,1991,https://images.gr-assets.com/books/1328912889m/42512.jpg
92367,Whiteout,Ken Follett,3.54,18791,2004,https://images.gr-assets.com/books/1309209422m/92367.jpg
568236,A Distant Mirror:  The Calamitous 14th Century,Barbara W. Tuchman,4.11,21776,1978,https://images.gr-assets.com/books/1403200553m/568236.jpg
28899,Heat,Mike Lupica,3.97,16579,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
900,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,3.73,16698,2005,https://images.gr-assets.com/books/1410129471m/900.jpg
64864,"N is for Noose (Kinsey Millhone, #14)",Sue Grafton,3.97,24658,1998,https://images.gr-assets.com/books/1356443226m/64864.jpg
8476248,Just Like Heaven (Smythe-Smith Quartet #1),Julia Quinn,3.93,14300,2011,https://images.gr-assets.com/books/1327270567m/8476248.jpg
6443349,"Percy Jackson and the Olympians Boxed Set (Percy Jackson and the Olympians, #1-5)","Rick Riordan, Tk",4.57,19555,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11720382,"Catch Me (Detective D.D. Warren, #6)",Lisa Gardner,4.17,21486,2012,https://images.gr-assets.com/books/1325628802m/11720382.jpg
233044,"The Shop on Blossom Street (Blossom Street, #1)",Debbie Macomber,4.04,22861,2003,https://images.gr-assets.com/books/1459531418m/233044.jpg
239102,"Starless Night (Forgotten Realms: Legacy of the Drow, #2; Legend of Drizzt, #8)",R.A. Salvatore,4.12,18305,1992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
93788,"Night Fall (John Corey, #3)",Nelson DeMille,4.07,18761,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8967,"Trials of Death (Cirque Du Freak, #5)",Darren Shan,4.25,22157,2001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7144426,"The Bourne Objective (Jason Bourne, #8)","Eric Van Lustbader, Robert Ludlum",4.07,16294,2010,https://images.gr-assets.com/books/1344269869m/7144426.jpg
27252717,"The Score (Off-Campus, #3)",Elle Kennedy,4.27,32709,2016,https://images.gr-assets.com/books/1493326480m/27252717.jpg
