Book_ID,Title,Author,Rating,Ratings_Count,Year,Image_URL,Genre
81903,"Curtain (Hercule Poirot, #39)",Agatha Christie,4.05,18358,1975,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery
12119529,"Magic Breaks (Kate Daniels, #7)",Ilona Andrews,4.52,22583,2014,https://images.gr-assets.com/books/1383236969m/12119529.jpg,Fantasy
317504,"Mistress of the Empire (The Empire Trilogy, #3)","Raymond E. Feist, Janny Wurts",4.29,18392,1992,https://images.gr-assets.com/books/1333694789m/317504.jpg,Fantasy
34508,Interesting Times: The Play,"Stephen Briggs, Terry Pratchett",4.1,19216,1995,https://images.gr-assets.com/books/1387302457m/34508.jpg,Fantasy
3080212,"Heat Lightning (Virgil Flowers, #2)",John Sandford,4.16,16507,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery
244572,"Charmed Life (Chrestomanci, #1)",Diana Wynne Jones,3.95,21896,1977,https://images.gr-assets.com/books/1396706429m/244572.jpg,Fantasy
85491,The Villa,Nora Roberts,3.94,20328,2001,https://images.gr-assets.com/books/1351343027m/85491.jpg,Romance
219535,The Other,Thomas Tryon,3.99,15719,1971,https://images.gr-assets.com/books/1326661013m/219535.jpg,Horror
28507,"Serpent Mage (The Death Gate Cycle, #4)","Margaret Weis, Tracy Hickman",4.06,17270,1992,https://images.gr-assets.com/books/1327837018m/28507.jpg,Fantasy
17560674,"The Bet (The Bet, #1)",Rachel Van Dyken,3.85,26437,2013,https://images.gr-assets.com/books/1362593639m/17560674.jpg,Romance
46114,The Waves,Virginia Woolf,4.14,15965,1931,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics
13337715,"A Dance with Dragons: Dreams and Dust (A Song of Ice and Fire #5, Part 1 of 2)",George R.R. Martin,4.32,11636,2011,https://images.gr-assets.com/books/1331401651m/13337715.jpg,Fantasy
204779,The Masque of the Red Death,Edgar Allan Poe,4.08,17728,1842,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics
393146,"The Naming (The Books of Pellinor, #1)",Alison Croggon,4.0,19214,2002,https://images.gr-assets.com/books/1378497748m/393146.jpg,Fantasy
219499,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Stories ,"Robert Louis Stevenson, Jenny Davidson",3.96,20812,1886,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics
13406425,"Burn for Burn (Burn for Burn, #1)","Jenny Han, Siobhan Vivian",3.87,18772,2012,https://images.gr-assets.com/books/1332791803m/13406425.jpg,Young Adult
81524,"The Dark Hills Divide (The Land of Elyon, #1)",Patrick Carman,3.71,19358,2003,https://images.gr-assets.com/books/1393452185m/81524.jpg,Fantasy
24870,"The Masterharper of Pern (Pern, #15)",Anne McCaffrey,4.22,18322,1998,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Science Fiction
13183957,"Shadows (Lux, #0.5)",Jennifer L. Armentrout,4.16,26697,2012,https://images.gr-assets.com/books/1328414465m/13183957.jpg,Young Adult
47959,"Queen of the Darkness (The Black Jewels, #3)",Anne Bishop,4.37,19743,2000,https://images.gr-assets.com/books/1325423531m/47959.jpg,Fantasy
95693,The Blue Castle ,L.M. Montgomery,4.23,18190,1926,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics
7776678,"Naked Heat (Nikki Heat, #2)",Richard Castle,3.75,16146,2010,https://images.gr-assets.com/books/1327874198m/7776678.jpg,Mystery
1395209,"Attack of the Fiend (The Last Apprentice / Wardstone Chronicles, #4)","Joseph Delaney, Patrick  Arrasmith",4.19,14814,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy
15849910,"The King's Curse (The Plantagenet and Tudor Novels, #7)",Philippa Gregory,3.98,7655,2014,https://images.gr-assets.com/books/1405267460m/15849910.jpg,Historical
17563080,"Murder of Crows (The Others, #2)",Anne Bishop,4.31,22994,2014,https://images.gr-assets.com/books/1371752568m/17563080.jpg,Fantasy
359581,The Courts of Chaos (The Chronicles of Amber #5),Roger Zelazny,4.19,16453,1978,https://images.gr-assets.com/books/1417786728m/359581.jpg,Fantasy
24796,Zorro,"Isabel Allende, Margaret Sayers Peden",3.75,14327,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Historical
65091,"The Frog Princess (Tales of the Frog Princess, #1)",E.D. Baker,3.81,22176,2002,https://images.gr-assets.com/books/1397766099m/65091.jpg,Fantasy
7405450,"Rock Chick Rescue (Rock Chick, #2)",Kristen Ashley,4.31,26661,2009,https://images.gr-assets.com/books/1416398897m/7405450.jpg,Romance
12507214,"Girl of Nightmares (Anna, #2)",Kendare Blake,3.9,20708,2012,https://images.gr-assets.com/books/1344463840m/12507214.jpg,Young Adult
68521,"Excalibur (The Warlord Chronicles, #3)",Bernard Cornwell,4.38,12925,1997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Historical
2197227,"Cemetery Dance (Pendergast, #9)","Douglas Preston, Lincoln Child",4.0,16120,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery
7968,"Red Prophet (Tales of Alvin Maker, #2)",Orson Scott Card,3.78,16704,1988,https://images.gr-assets.com/books/1379147136m/7968.jpg,Fantasy
170651,A Stranger Is Watching,Mary Higgins Clark,3.91,15659,1977,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery
2754510,Storm Born (Dark Swan #1),Richelle Mead,3.9,25018,2008,https://images.gr-assets.com/books/1327900947m/2754510.jpg,Fantasy
41490,On the Street Where You Live,Mary Higgins Clark,3.85,16327,2001,https://images.gr-assets.com/books/1341761800m/41490.jpg,Mystery
89160,"Judgment in Death (In Death, #11)","J.D. Robb, Nora Roberts",4.33,21446,2000,https://images.gr-assets.com/books/1390135645m/89160.jpg,Mystery
39796,"Sidetracked (Kurt Wallander, #5)","Henning Mankell, Steven T. Murray",4.05,13401,1995,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery
15828714,"Sometimes It Lasts (Sea Breeze, #5)",Abbi Glines,4.28,23166,2013,https://images.gr-assets.com/books/1415292563m/15828714.jpg,Romance
129617,"Perfect (Second Opportunities, #2)",Judith McNaught,4.3,18498,1993,https://images.gr-assets.com/books/1403442859m/129617.jpg,Romance
17159011,"White Fire (Pendergast, #13)","Douglas Preston, Lincoln Child",4.07,12277,2013,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery
142079,"S is for Silence (Kinsey Millhone, #19)",Sue Grafton,3.9,17879,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery
18461986,"Deep (Stage Dive, #4)",Kylie Scott,4.09,25588,2015,https://images.gr-assets.com/books/1397676461m/18461986.jpg,Romance
16335,"The Mystery of the Blue Train (Hercule Poirot, #6)",Agatha Christie,3.77,17011,1928,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery
262229,"Q is for Quarry (Kinsey Millhone, #17)",Sue Grafton,3.91,17505,2002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery
519933,"The Lives of Christopher Chant (Chrestomanci, #2)",Diana Wynne Jones,4.22,17117,1988,https://images.gr-assets.com/books/1356549015m/519933.jpg,Fantasy
61906,"The Warrior's Apprentice (Vorkosigan Saga, #2)",Lois McMaster Bujold,4.29,15782,1986,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Science Fiction
295834,"The Unusual Suspects (The Sisters Grimm, #2)","Michael Buckley, Peter Ferguson",4.22,17793,2005,https://images.gr-assets.com/books/1276514128m/295834.jpg,Fantasy
136642,The Ice Limit (Ice Limit #1),"Douglas Preston, Lincoln Child",3.97,12250,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Thriller
17977710,"Twisted (Tangled, #2)",Emma Chase,4.04,24823,2014,https://images.gr-assets.com/books/1387087236m/17977710.jpg,Romance
537094,The Overcoat,Nikolai Gogol,4.12,12091,1842,https://images.gr-assets.com/books/1448040003m/537094.jpg,Classics
342994,The Little Match Girl,"Hans Christian Andersen, Rachel Isadora",4.08,16478,1845,https://images.gr-assets.com/books/1411481144m/342994.jpg,Classics
15513156,"Of Triton (The Syrena Legacy, #2)",Anna Banks,4.0,19216,2013,https://images.gr-assets.com/books/1355733528m/15513156.jpg,Young Adult
18405221,"Queen of Fire (Raven's Shadow, #3)",Anthony  Ryan,3.64,11985,2015,https://images.gr-assets.com/books/1417350958m/18405221.jpg,Fantasy
249042,Darkness Visible: A Memoir of Madness,William Styron,4.04,13396,1990,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Biography
498835,"Sepulchre (Languedoc, #2)",Kate Mosse,3.73,13368,2007,https://images.gr-assets.com/books/1328120460m/498835.jpg,Historical
2095583,"Devil Bones (Temperance Brennan, #11)",Kathy Reichs,3.89,18180,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery
20912424,The War that Saved My Life (The War That Saved My Life #1),"Kimberly Brubaker Bradley, مرضیه ورشوساز",4.43,18782,2015,https://images.gr-assets.com/books/1453342842m/20912424.jpg,Historical
125662,"Say Cheese and Die! (Goosebumps, #4)",R.L. Stine,3.72,15540,1992,https://images.gr-assets.com/books/1328867794m/125662.jpg,Horror
13614836,"Tempting the Best Man (Gamble Brothers, #1)","J. Lynn, Jennifer L. Armentrout",3.73,25398,2012,https://images.gr-assets.com/books/1336112984m/13614836.jpg,Romance
138683,"Dark Fire (Matthew Shardlake, #2)",C.J. Sansom,4.24,11927,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery
7998,"Outcast of Redwall (Redwall, #8)",Brian Jacques,3.9,15874,1995,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy
11031,The Flanders Panel,"Arturo Pérez-Reverte, Margaret Jull Costa",3.8,11868,1990,https://images.gr-assets.com/books/1328874807m/11031.jpg,Mystery
17798233,"Rome (Marked Men, #3)","Jay Crownover, Charlotte Connan de vries",4.22,26881,2014,https://images.gr-assets.com/books/1378491674m/17798233.jpg,Romance
76527,"The Life and Opinions of Tristram Shandy, Gentleman","Laurence Sterne, Melvyn New",3.74,13641,1767,https://images.gr-assets.com/books/1403402384m/76527.jpg,Classics
2173611,"House of Many Ways (Howl's Moving Castle, #3)",Diana Wynne Jones,4.03,17697,2008,https://images.gr-assets.com/books/1293848674m/2173611.jpg,Fantasy
12813860,A Midsummer's Nightmare,Kody Keplinger,3.83,17247,2012,https://images.gr-assets.com/books/1327469139m/12813860.jpg,Young Adult
40710,"Blowback (Scot Harvath, #4)",Brad Thor,4.17,11410,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Thriller
54492,The Prisoner of Zenda,Anthony Hope,3.87,12530,1894,https://images.gr-assets.com/books/1356449081m/54492.jpg,Classics
8349348,"Flutter (My Blood Approves, #3)",Amanda Hocking,3.97,14828,2010,https://images.gr-assets.com/books/1282496658m/8349348.jpg,Horror
18089551,"Tall, Tatted and Tempting (The Reed Brothers, #1)",Tammy Falkner,4.23,24680,2013,https://images.gr-assets.com/books/1371580822m/18089551.jpg,Romance
11808919,"Maid for Love (Gansett Island Series, #1)",Marie Force,3.98,14989,2011,https://images.gr-assets.com/books/1402425002m/11808919.jpg,Romance
31357,"Prentice Alvin (Tales of Alvin Maker, #3)",Orson Scott Card,3.77,14326,1989,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy
18775203,"Rusty Nailed (Cocktail, #2)",Alice Clayton,3.97,22614,2014,https://images.gr-assets.com/books/1470670923m/18775203.jpg,Romance
380976,"P is for Peril (Kinsey Millhone, #16)",Sue Grafton,3.85,16799,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery
68483,"The Vor Game (Vorkosigan Saga, #6)",Lois McMaster Bujold,4.28,15252,1990,https://images.gr-assets.com/books/1322571824m/68483.jpg,Science Fiction
179264,The Madonnas of Leningrad,Debra Dean,3.77,12620,2006,https://images.gr-assets.com/books/1479681269m/179264.jpg,Historical
5600151,Dog on It (A Chet and Bernie Mystery #1),Spencer Quinn,3.85,13525,2008,https://images.gr-assets.com/books/1342376684m/5600151.jpg,Mystery
73965,Drinking: A Love Story,Caroline Knapp,4.04,12234,1996,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Biography
1219103,"Five Weeks in a Balloon (Extraordinary Voyages, #1)",Jules Verne,3.74,13062,1863,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics
114982,"The Ruby in the Smoke (Sally Lockhart, #1)",Philip Pullman,3.75,16214,1985,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery
60177,"Ozma of Oz (Oz, #3)",L. Frank Baum,3.97,14829,1907,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy
104159,Twilight Watch (Watch #3),"Sergei Lukyanenko, Andrew Bromfield",4.11,11770,2004,https://images.gr-assets.com/books/1382426338m/104159.jpg,Fantasy
303098,Riptide,"Douglas Preston, Lincoln Child",3.93,11835,1998,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Thriller
20426917,"The Witch With No Name (The Hollows, #13)",Kim Harrison,4.43,13513,2014,https://images.gr-assets.com/books/1398700782m/20426917.jpg,Fantasy
351559,"Murder Must Advertise  (Lord Peter Wimsey, #10)",Dorothy L. Sayers,4.21,14672,1933,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery
141077,The Kreutzer Sonata,"Leo Tolstoy, Isai Kamen, Doris Lessing",3.9,10915,1889,https://images.gr-assets.com/books/1451489791m/141077.jpg,Classics
33732,Anyone But You,Jennifer Crusie,3.8,16747,1996,https://images.gr-assets.com/books/1263487145m/33732.jpg,Romance
6609758,"Numbers (Numbers, #1)",Rachel Ward,3.46,16717,2008,https://images.gr-assets.com/books/1386036562m/6609758.jpg,Young Adult
238140,"Reunion in Death (In Death, #14)",J.D. Robb,4.33,16688,2002,https://images.gr-assets.com/books/1305123931m/238140.jpg,Mystery
16307,"Hallowe'en Party (Hercule Poirot, #36)",Agatha Christie,3.66,14932,1969,https://images.gr-assets.com/books/1295673439m/16307.jpg,Mystery
238142,"Visions in Death (In Death, #19)",J.D. Robb,4.33,16888,2004,https://images.gr-assets.com/books/1390188401m/238142.jpg,Mystery
104101,The Lions of Al-Rassan,Guy Gavriel Kay,4.27,13954,1995,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy
176788,"Arrow's Flight (Heralds of Valdemar, #2)",Mercedes Lackey,4.13,17226,1987,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy
478657,"Undead and Unreturnable (Undead, #4)",MaryJanice Davidson,3.89,18700,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Horror
820956,"Dawn on a Distant Shore (Wilderness, #2)",Sara Donati,4.19,11461,2000,https://images.gr-assets.com/books/1403186902m/820956.jpg,Historical
28734,Magic's Price (Valdemar: Last Herald-Mage #3),Mercedes Lackey,4.26,17108,1990,https://images.gr-assets.com/books/1478489331m/28734.jpg,Fantasy
289601,"A Certain Slant of Light (Light, #1)",Laura Whitcomb,3.83,16769,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult
132391,The Little Mermaid,"Hans Christian Andersen, Lisbeth Zwerger, Anthea Bell",4.02,14361,1836,https://images.gr-assets.com/books/1309204955m/132391.jpg,Classics
16341,"The Moving Finger (Miss Marple, #4)",Agatha Christie,3.84,15142,1942,https://images.gr-assets.com/books/1396227246m/16341.jpg,Mystery
3064985,"Wondrous Strange (Wondrous Strange, #1)",Lesley Livingston,3.69,17738,2009,https://images.gr-assets.com/books/1327879404m/3064985.jpg,Fantasy
583924,"Undead and Unappreciated (Undead, #3)",MaryJanice Davidson,3.88,18066,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Horror
23299512,"This Savage Song (Monsters of Verity, #1)",Victoria Schwab,4.14,17210,2016,https://images.gr-assets.com/books/1445529989m/23299512.jpg,Fantasy
504369,"Field of Dishonor (Honor Harrington, #4)",David Weber,4.19,13157,1994,https://images.gr-assets.com/books/1321561655m/504369.jpg,Science Fiction
18090150,Ripper,"Isabel Allende, Oliver Brock, Frank Wynne",3.24,8919,2013,https://images.gr-assets.com/books/1422871316m/18090150.jpg,Mystery
1990,Martin Chuzzlewit,"Charles Dickens, Patricia Ingham, Hablot Knight Browne",3.82,11784,1844,https://images.gr-assets.com/books/1334392783m/1990.jpg,Classics
12926132,"Palace of Stone (Princess Academy, #2)",Shannon Hale,3.95,16023,2012,https://images.gr-assets.com/books/1345726316m/12926132.jpg,Fantasy
39801,"The White Lioness (Kurt Wallander, #3)","Henning Mankell, Laurie Thompson",3.84,10678,1993,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery
104737,"A Monstrous Regiment of Women (Mary Russell, #2)",Laurie R. King,4.04,15363,1995,https://images.gr-assets.com/books/1334169424m/104737.jpg,Mystery
40271,"Alvin Journeyman (Tales of Alvin Maker, #4)",Orson Scott Card,3.72,12663,1995,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy
7831742,"The Lost Saint (The Dark Divine, #2)",Bree Despain,4.04,15328,2010,https://images.gr-assets.com/books/1327883674m/7831742.jpg,Young Adult
28760,Magic's Promise (Valdemar: Last Herald-Mage #2),Mercedes Lackey,4.2,16547,1990,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy
210243,"Origin in Death (In Death, #21)",J.D. Robb,4.34,16775,2005,https://images.gr-assets.com/books/1410761398m/210243.jpg,Mystery
2073686,"Tales From the Hood (The Sisters Grimm, #6)","Michael Buckley, Peter Ferguson",4.29,15020,2008,https://images.gr-assets.com/books/1397791708m/2073686.jpg,Fantasy
59142,Eugénie Grandet,"Honoré de Balzac, Sylvia Raphael, Christopher Prendergast",3.79,11028,1833,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics
13007638,"Celebrity in Death (In Death, #34)",J.D. Robb,4.28,13182,2012,https://images.gr-assets.com/books/1328318908m/13007638.jpg,Mystery
6659254,"Blood Cross (Jane Yellowrock, #2)",Faith Hunter,4.13,16307,2010,https://images.gr-assets.com/books/1255066735m/6659254.jpg,Fantasy
776159,"The Lady in the Lake (Philip Marlowe, #4)",Raymond Chandler,4.07,11613,1943,https://images.gr-assets.com/books/1501530591m/776159.jpg,Mystery
22551743,The Truth According to Us,Annie Barrows,3.75,9815,2015,https://images.gr-assets.com/books/1465284604m/22551743.jpg,Historical
42641,Resurrection,"Leo Tolstoy, Louise Maude, Aylmer Maude",4.1,9482,1899,https://images.gr-assets.com/books/1335874776m/42641.jpg,Classics
296264,The Black Arrow,Robert Louis Stevenson,3.81,12298,1888,https://images.gr-assets.com/books/1328014614m/296264.jpg,Classics
17877,The House of the Dead,"Fyodor Dostoyevsky, Ergin Altay",4.03,8354,1861,https://images.gr-assets.com/books/1327908745m/17877.jpg,Classics
239917,Sign of the Unicorn (The Chronicles of Amber #3),Roger Zelazny,4.14,12510,1975,https://images.gr-assets.com/books/1368213756m/239917.jpg,Fantasy
37619,"Warlock (Ancient Egypt, #3)",Wilbur Smith,4.02,9718,1995,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Historical
8575295,"Wisdom (My Blood Approves, #4)",Amanda Hocking,4.04,12933,2010,https://images.gr-assets.com/books/1282281680m/8575295.jpg,Horror
278102,Kaleidoscope,Danielle Steel,3.88,11207,1987,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Romance
13658,"The Other Wind (Earthsea Cycle, #6)",Ursula K. Le Guin,4.06,11325,2001,https://images.gr-assets.com/books/1309285821m/13658.jpg,Fantasy
22535533,Moriarty (Sherlock Holmes #2),Anthony Horowitz,3.74,8376,2014,https://images.gr-assets.com/books/1404412525m/22535533.jpg,Mystery
10357792,"Up from the Grave (Night Huntress, #7)",Jeaniene Frost,4.28,19059,2014,https://images.gr-assets.com/books/1367085937m/10357792.jpg,Horror
32812,"Paradiso (The Divine Comedy, #3)","Dante Alighieri, Dorothy L. Sayers, Barbara Reynolds",3.94,9701,1320,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics
12063467,"Fury (New Species, #1)",Laurann Dohner,4.18,18050,2011,https://images.gr-assets.com/books/1311761846m/12063467.jpg,Horror
25877663,"Babylon's Ashes (The Expanse, #6)",James S.A. Corey,4.18,8397,2016,https://images.gr-assets.com/books/1442247299m/25877663.jpg,Science Fiction
12710035,"Hot Ticket (Sinners on Tour, #3)",Olivia Cunning,4.28,20891,2013,https://images.gr-assets.com/books/1348005153m/12710035.jpg,Romance
8070049,"Winter's Passage (Iron Fey, #1.5)",Julie Kagawa,3.96,20313,2010,https://images.gr-assets.com/books/1271790569m/8070049.jpg,Fantasy
17449197,"Unhinged (Splintered, #2)",A.G. Howard,4.25,14445,2014,https://images.gr-assets.com/books/1366994000m/17449197.jpg,Fantasy
17333237,Stella Bain,Anita Shreve,3.41,10535,2013,https://images.gr-assets.com/books/1380048229m/17333237.jpg,Historical
531197,"Lyra's Oxford (His Dark Materials, #3.5)","Philip Pullman, John Lawrence",3.52,12665,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult
110692,The Redemption of Althalus,"David Eddings, Leigh Eddings",3.82,11508,2000,https://images.gr-assets.com/books/1403185455m/110692.jpg,Fantasy
11235783,"About That Night (FBI/US Attorney, #3)",Julie James,4.07,18193,2012,https://images.gr-assets.com/books/1342553249m/11235783.jpg,Romance
6953500,"Insatiable (Insatiable, #1)",Meg Cabot,3.44,18463,2010,https://images.gr-assets.com/books/1479654144m/6953500.jpg,Horror
5996209,"Thorn Queen (Dark Swan, #2)",Richelle Mead,4.12,17026,2008,https://images.gr-assets.com/books/1304053865m/5996209.jpg,Fantasy
6630751,"First to Kill (Nathan McBride, #1)",Andrew  Peterson,4.03,7849,2008,https://images.gr-assets.com/books/1356545953m/6630751.jpg,Thriller
129327,The Case of Charles Dexter Ward,H.P. Lovecraft,4.2,10153,1941,https://images.gr-assets.com/books/1385837737m/129327.jpg,Horror
10790376,"A Modern Witch (A Modern Witch, #1)",Debora Geary,3.73,11264,2011,https://images.gr-assets.com/books/1334346928m/10790376.jpg,Fantasy
122756,My Brother Sam Is Dead,"James Lincoln Collier, Christopher Collier",3.39,12817,1974,https://images.gr-assets.com/books/1328867125m/122756.jpg,Historical
7987,"The Legend of Luke (Redwall, #12)",Brian Jacques,3.99,12658,1999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy
192888,"Clouds of Witness (Lord Peter Wimsey, #2)",Dorothy L. Sayers,4.04,12013,1926,https://images.gr-assets.com/books/1287510321m/192888.jpg,Mystery
290628,"The Darkest Road (The Fionavar Tapestry, #3)",Guy Gavriel Kay,4.18,11755,1986,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy
429024,The Old Curiosity Shop,"Charles Dickens, Norman Page",3.75,11092,1840,https://images.gr-assets.com/books/1332523435m/429024.jpg,Classics
388018,"The Clocks (Hercule Poirot, #34)","Agatha Christie, Robin Bailey",3.71,12335,1963,https://images.gr-assets.com/books/1375949009m/388018.jpg,Mystery
15818278,The One I Left Behind,Jennifer McMahon,3.76,10266,2013,https://images.gr-assets.com/books/1348689472m/15818278.jpg,Mystery
21535784,"The Cinderella Murder (Under Suspicion, #2)","Mary Higgins Clark, Alafair Burke",3.81,8641,2014,https://images.gr-assets.com/books/1403544444m/21535784.jpg,Mystery
9532302,"The Last Werewolf (The Last Werewolf, #1)",Glen Duncan,3.47,10986,2011,https://images.gr-assets.com/books/1287572224m/9532302.jpg,Fantasy
19106,The Nose,"Nikolai Gogol, Kevin Hawkes",3.92,10202,1836,https://images.gr-assets.com/books/1360321953m/19106.jpg,Classics
8411749,"The Rogue (Traitor Spy Trilogy, #2)",Trudi Canavan,4.02,9739,2011,https://images.gr-assets.com/books/1328375255m/8411749.jpg,Fantasy
14680,The Charterhouse of Parma,"Stendhal, Richard Howard, Robert Andrew Parker",3.83,9252,1839,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics
15557,"Jarka Ruus (High Druid of Shannara, #1)",Terry Brooks,3.96,11017,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy
15793068,"The Gate Thief (Mither Mages, #2)",Orson Scott Card,3.77,9209,2013,https://images.gr-assets.com/books/1360823446m/15793068.jpg,Fantasy
663098,"The Devil You Know (Felix Castor, #1)",Mike Carey,3.8,11375,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy
17404452,"Forever You (Forever, #2)",Sandi Lynn,4.19,15986,2013,https://images.gr-assets.com/books/1364058599m/17404452.jpg,Romance
22474626,"Hard Limit (Hacker, #4)",Meredith Wild,4.34,4754,2014,https://images.gr-assets.com/books/1414594976m/22474626.jpg,Romance
95660,"The Pretty Committee Strikes Back (The Clique, #5)",Lisi Harrison,3.84,12307,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult
261161,"Dial L for Loser (The Clique, #6)",Lisi Harrison,3.8,11736,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult
104088,"The Wandering Fire (The Fionavar Tapestry, #2)",Guy Gavriel Kay,4.11,11935,1986,https://images.gr-assets.com/books/1389962006m/104088.jpg,Fantasy
17333174,"Magic Binds (Kate Daniels, #9)",Ilona Andrews,4.57,10983,2016,https://images.gr-assets.com/books/1454609590m/17333174.jpg,Fantasy
552987,"A War of Gifts (Ender's Saga, #1.1)",Orson Scott Card,3.66,11643,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Science Fiction
5943970,"Kindred in Death (In Death, #29)",J.D. Robb,4.31,13207,2009,https://images.gr-assets.com/books/1348954491m/5943970.jpg,Mystery
